movie_name,movie_Genre,movie_poster,movie_poster_url,movie_director,movie_amount,movie_cast_members_name,movie_release_date,movie_runtime
Hold the Dark,Thriller,https://upload.wikimedia.org/wikipedia/en/e/ec/Hold_the_Dark.jpeg,https://en.wikipedia.org/wiki/File:Hold_the_Dark.jpeg,Jeremy Saulnier,N/A,Jonathan Whitesell as Arnie,28-Sep-18,"2 hours, 5 min."
Hold the Dark,Thriller,https://upload.wikimedia.org/wikipedia/en/e/ec/Hold_the_Dark.jpeg,https://en.wikipedia.org/wiki/File:Hold_the_Dark.jpeg,Jeremy Saulnier,N/A,Bobbi Jaye as Amy Core,28-Sep-18,"2 hours, 5 min."
Private Life,Drama,https://upload.wikimedia.org/wikipedia/en/0/09/Private_Life_poster.jpeg,https://en.wikipedia.org/wiki/File:Private_Life_poster.jpeg,Tamara Jenkins,N/A,Kathryn Hahn as Rachel Biegler,5-Oct-18,"2 hours, 4 min."
Private Life,Drama,https://upload.wikimedia.org/wikipedia/en/0/09/Private_Life_poster.jpeg,https://en.wikipedia.org/wiki/File:Private_Life_poster.jpeg,Tamara Jenkins,N/A,Paul Giamatti as Richard Grimes,5-Oct-18,"2 hours, 4 min."
Private Life,Drama,https://upload.wikimedia.org/wikipedia/en/0/09/Private_Life_poster.jpeg,https://en.wikipedia.org/wiki/File:Private_Life_poster.jpeg,Tamara Jenkins,N/A,Kayli Carter as Sadie Barrett,5-Oct-18,"2 hours, 4 min."
Private Life,Drama,https://upload.wikimedia.org/wikipedia/en/0/09/Private_Life_poster.jpeg,https://en.wikipedia.org/wiki/File:Private_Life_poster.jpeg,Tamara Jenkins,N/A,Molly Shannon as Cynthia Grimes,5-Oct-18,"2 hours, 4 min."
Private Life,Drama,https://upload.wikimedia.org/wikipedia/en/0/09/Private_Life_poster.jpeg,https://en.wikipedia.org/wiki/File:Private_Life_poster.jpeg,Tamara Jenkins,N/A,Denis O'Hare as Dr. Dordick,5-Oct-18,"2 hours, 4 min."
Private Life,Drama,https://upload.wikimedia.org/wikipedia/en/0/09/Private_Life_poster.jpeg,https://en.wikipedia.org/wiki/File:Private_Life_poster.jpeg,Tamara Jenkins,N/A,Emily Robinson as Charlotte Grimes,5-Oct-18,"2 hours, 4 min."
Private Life,Drama,https://upload.wikimedia.org/wikipedia/en/0/09/Private_Life_poster.jpeg,https://en.wikipedia.org/wiki/File:Private_Life_poster.jpeg,Tamara Jenkins,N/A,John Carroll Lynch as Charlie Grimes,5-Oct-18,"2 hours, 4 min."
Private Life,Drama,https://upload.wikimedia.org/wikipedia/en/0/09/Private_Life_poster.jpeg,https://en.wikipedia.org/wiki/File:Private_Life_poster.jpeg,Tamara Jenkins,N/A,Desmin Borges as Sam,5-Oct-18,"2 hours, 4 min."
Private Life,Drama,https://upload.wikimedia.org/wikipedia/en/0/09/Private_Life_poster.jpeg,https://en.wikipedia.org/wiki/File:Private_Life_poster.jpeg,Tamara Jenkins,N/A,Francesca Root-Dodson as Fiona,5-Oct-18,"2 hours, 4 min."
Private Life,Drama,https://upload.wikimedia.org/wikipedia/en/0/09/Private_Life_poster.jpeg,https://en.wikipedia.org/wiki/File:Private_Life_poster.jpeg,Tamara Jenkins,N/A,Siobhan Fallon Hogan as Beth,5-Oct-18,"2 hours, 4 min."
22-Jul,Drama,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/22julyposter.jpg/220px-22julyposter.jpg,https://en.wikipedia.org/wiki/File:22julyposter.jpg,Paul Greengrass,$20 million,Anders Danielsen Lie as Anders Behring Breivik[12],10-Oct-18,"2 hours, 24 min."
22-Jul,Drama,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/22julyposter.jpg/220px-22julyposter.jpg,https://en.wikipedia.org/wiki/File:22julyposter.jpg,Paul Greengrass,$20 million,Jon Ã˜igarden as Geir Lippestad[12],10-Oct-18,"2 hours, 24 min."
22-Jul,Drama,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/22julyposter.jpg/220px-22julyposter.jpg,https://en.wikipedia.org/wiki/File:22julyposter.jpg,Paul Greengrass,$20 million,ThorbjÃ¸rn Harr as Sveinn Are Hanssen,10-Oct-18,"2 hours, 24 min."
22-Jul,Drama,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/22julyposter.jpg/220px-22julyposter.jpg,https://en.wikipedia.org/wiki/File:22julyposter.jpg,Paul Greengrass,$20 million,Jonas Strand Gravli as Viljar Hanssen,10-Oct-18,"2 hours, 24 min."
22-Jul,Drama,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/22julyposter.jpg/220px-22julyposter.jpg,https://en.wikipedia.org/wiki/File:22julyposter.jpg,Paul Greengrass,$20 million,Ola G. Furuseth as Jens Stoltenberg,10-Oct-18,"2 hours, 24 min."
22-Jul,Drama,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/22julyposter.jpg/220px-22julyposter.jpg,https://en.wikipedia.org/wiki/File:22julyposter.jpg,Paul Greengrass,$20 million,Ulrikke Hansen DÃ¸vigen as Inga Bejer Engh,10-Oct-18,"2 hours, 24 min."
22-Jul,Drama,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/22julyposter.jpg/220px-22julyposter.jpg,https://en.wikipedia.org/wiki/File:22julyposter.jpg,Paul Greengrass,$20 million,Isak Bakli Aglen as Torje Hanssen,10-Oct-18,"2 hours, 24 min."
22-Jul,Drama,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/22julyposter.jpg/220px-22julyposter.jpg,https://en.wikipedia.org/wiki/File:22julyposter.jpg,Paul Greengrass,$20 million,Maria Bock as Christin Kristoffersen,10-Oct-18,"2 hours, 24 min."
22-Jul,Drama,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/22julyposter.jpg/220px-22julyposter.jpg,https://en.wikipedia.org/wiki/File:22julyposter.jpg,Paul Greengrass,$20 million,Tone Danielsen as Judge Wenche Arntzen,10-Oct-18,"2 hours, 24 min."
22-Jul,Drama,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/22julyposter.jpg/220px-22julyposter.jpg,https://en.wikipedia.org/wiki/File:22julyposter.jpg,Paul Greengrass,$20 million,Turid Gunnes as Mette Larsen,10-Oct-18,"2 hours, 24 min."
22-Jul,Drama,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/22julyposter.jpg/220px-22julyposter.jpg,https://en.wikipedia.org/wiki/File:22julyposter.jpg,Paul Greengrass,$20 million,Monica Borg Fure as Monica BÃ¸sei,10-Oct-18,"2 hours, 24 min."
22-Jul,Drama,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/22julyposter.jpg/220px-22julyposter.jpg,https://en.wikipedia.org/wiki/File:22julyposter.jpg,Paul Greengrass,$20 million,Ingrid Enger Damon as Alexandra Bech GjÃ¸rv,10-Oct-18,"2 hours, 24 min."
22-Jul,Drama,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/22julyposter.jpg/220px-22julyposter.jpg,https://en.wikipedia.org/wiki/File:22julyposter.jpg,Paul Greengrass,$20 million,Seda Witt as Lara Rashid,10-Oct-18,"2 hours, 24 min."
22-Jul,Drama,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/22julyposter.jpg/220px-22julyposter.jpg,https://en.wikipedia.org/wiki/File:22julyposter.jpg,Paul Greengrass,$20 million,Anja Maria Svenkerud as Siv Hallgren,10-Oct-18,"2 hours, 24 min."
22-Jul,Drama,https://upload.wikimedia.org/wikipedia/en/thumb/a/a4/22julyposter.jpg/220px-22julyposter.jpg,https://en.wikipedia.org/wiki/File:22julyposter.jpg,Paul Greengrass,$20 million,Hasse Lindmo as Svein Holden,10-Oct-18,"2 hours, 24 min."
Apostle,thriller,https://upload.wikimedia.org/wikipedia/en/5/5c/Apostle_poster.jpg,https://en.wikipedia.org/wiki/File:Apostle_poster.jpg,Gareth Evans,N/A,Dan Stevens as Thomas Richardson,12-Oct-18,"2 hours, 9 min."
Apostle,thriller,https://upload.wikimedia.org/wikipedia/en/5/5c/Apostle_poster.jpg,https://en.wikipedia.org/wiki/File:Apostle_poster.jpg,Gareth Evans,N/A,"Michael Sheen as Malcolm Howe, the leader of an island cult",12-Oct-18,"2 hours, 9 min."
Apostle,thriller,https://upload.wikimedia.org/wikipedia/en/5/5c/Apostle_poster.jpg,https://en.wikipedia.org/wiki/File:Apostle_poster.jpg,Gareth Evans,N/A,"Mark Lewis Jones as Quinn, Malcolm's second-in-command",12-Oct-18,"2 hours, 9 min."
Apostle,thriller,https://upload.wikimedia.org/wikipedia/en/5/5c/Apostle_poster.jpg,https://en.wikipedia.org/wiki/File:Apostle_poster.jpg,Gareth Evans,N/A,"Paul Higgins as Frank, a founder of the cult",12-Oct-18,"2 hours, 9 min."
Apostle,thriller,https://upload.wikimedia.org/wikipedia/en/5/5c/Apostle_poster.jpg,https://en.wikipedia.org/wiki/File:Apostle_poster.jpg,Gareth Evans,N/A,"Lucy Boynton as Andrea Howe, Malcolm's daughter",12-Oct-18,"2 hours, 9 min."
Apostle,thriller,https://upload.wikimedia.org/wikipedia/en/5/5c/Apostle_poster.jpg,https://en.wikipedia.org/wiki/File:Apostle_poster.jpg,Gareth Evans,N/A,"Bill Milner as Jeremy, Frank's son and Ffion's lover",12-Oct-18,"2 hours, 9 min."
Apostle,thriller,https://upload.wikimedia.org/wikipedia/en/5/5c/Apostle_poster.jpg,https://en.wikipedia.org/wiki/File:Apostle_poster.jpg,Gareth Evans,N/A,"Kristine Froseth as Ffion, Quinn's daughter and Jeremy's lover",12-Oct-18,"2 hours, 9 min."
Apostle,thriller,https://upload.wikimedia.org/wikipedia/en/5/5c/Apostle_poster.jpg,https://en.wikipedia.org/wiki/File:Apostle_poster.jpg,Gareth Evans,N/A,"Elen Rhys as Jennifer Richardson, Thomas' sister who has been kidnapped by Malcolm's cult",12-Oct-18,"2 hours, 9 min."
Apostle,thriller,https://upload.wikimedia.org/wikipedia/en/5/5c/Apostle_poster.jpg,https://en.wikipedia.org/wiki/File:Apostle_poster.jpg,Gareth Evans,N/A,"Sharon Morgan as Her, the cult's goddess",12-Oct-18,"2 hours, 9 min."
Apostle,thriller,https://upload.wikimedia.org/wikipedia/en/5/5c/Apostle_poster.jpg,https://en.wikipedia.org/wiki/File:Apostle_poster.jpg,Gareth Evans,N/A,"Sebastian McCheyne as The Grinder, a bloodied humanoid creature and keeper of Her",12-Oct-18,"2 hours, 9 min."
The Night Comes for Us,thriller,https://upload.wikimedia.org/wikipedia/en/thumb/6/65/The_Night_Comes_for_Us.png/220px-The_Night_Comes_for_Us.png,https://en.wikipedia.org/wiki/File:The_Night_Comes_for_Us.png,Timo Tjahjanto,N/A,The Night Comes for Us on IMDb,19-Oct-18,"2 hours, 1 min."
The Night Comes for Us,thriller,https://upload.wikimedia.org/wikipedia/en/thumb/6/65/The_Night_Comes_for_Us.png/220px-The_Night_Comes_for_Us.png,https://en.wikipedia.org/wiki/File:The_Night_Comes_for_Us.png,Timo Tjahjanto,N/A,The Night Comes for Us on Netflix,19-Oct-18,"2 hours, 1 min."
The Night Comes for Us,thriller,https://upload.wikimedia.org/wikipedia/en/thumb/6/65/The_Night_Comes_for_Us.png/220px-The_Night_Comes_for_Us.png,https://en.wikipedia.org/wiki/File:The_Night_Comes_for_Us.png,Timo Tjahjanto,N/A,The Night Comes for Us at Rotten Tomatoes,19-Oct-18,"2 hours, 1 min."
The Night Comes for Us,thriller,https://upload.wikimedia.org/wikipedia/en/thumb/6/65/The_Night_Comes_for_Us.png/220px-The_Night_Comes_for_Us.png,https://en.wikipedia.org/wiki/File:The_Night_Comes_for_Us.png,Timo Tjahjanto,N/A,The Night Comes for Us at Metacritic,19-Oct-18,"2 hours, 1 min."
Been So Long,Musical,https://upload.wikimedia.org/wikipedia/en/5/5d/Been_So_Long.png,https://en.wikipedia.org/wiki/File:Been_So_Long.png,,N/A,Michaela Coel as Simone,26-Oct-18,"1 hour, 40 min."
Been So Long,Musical,https://upload.wikimedia.org/wikipedia/en/5/5d/Been_So_Long.png,https://en.wikipedia.org/wiki/File:Been_So_Long.png,,N/A,ArinzÃ© Kene as Raymond,26-Oct-18,"1 hour, 40 min."
Been So Long,Musical,https://upload.wikimedia.org/wikipedia/en/5/5d/Been_So_Long.png,https://en.wikipedia.org/wiki/File:Been_So_Long.png,,N/A,George MacKay as Gil,26-Oct-18,"1 hour, 40 min."
Been So Long,Musical,https://upload.wikimedia.org/wikipedia/en/5/5d/Been_So_Long.png,https://en.wikipedia.org/wiki/File:Been_So_Long.png,,N/A,Joe Dempsie as Kestrel,26-Oct-18,"1 hour, 40 min."
Been So Long,Musical,https://upload.wikimedia.org/wikipedia/en/5/5d/Been_So_Long.png,https://en.wikipedia.org/wiki/File:Been_So_Long.png,,N/A,Luke Norris as Barney,26-Oct-18,"1 hour, 40 min."
Been So Long,Musical,https://upload.wikimedia.org/wikipedia/en/5/5d/Been_So_Long.png,https://en.wikipedia.org/wiki/File:Been_So_Long.png,,N/A,Arsher Ali as Jake,26-Oct-18,"1 hour, 40 min."
Been So Long,Musical,https://upload.wikimedia.org/wikipedia/en/5/5d/Been_So_Long.png,https://en.wikipedia.org/wiki/File:Been_So_Long.png,,N/A,Rakie Ayola as Martina,26-Oct-18,"1 hour, 40 min."
Been So Long,Musical,https://upload.wikimedia.org/wikipedia/en/5/5d/Been_So_Long.png,https://en.wikipedia.org/wiki/File:Been_So_Long.png,,N/A,Ronkáº¹ AdÃ©koluáº¹jo as Yvonne,26-Oct-18,"1 hour, 40 min."
Been So Long,Musical,https://upload.wikimedia.org/wikipedia/en/5/5d/Been_So_Long.png,https://en.wikipedia.org/wiki/File:Been_So_Long.png,,N/A,Ashley Thomas as Wendell,26-Oct-18,"1 hour, 40 min."
Been So Long,Musical,https://upload.wikimedia.org/wikipedia/en/5/5d/Been_So_Long.png,https://en.wikipedia.org/wiki/File:Been_So_Long.png,,N/A,Sophia La Porta as Willesden,26-Oct-18,"1 hour, 40 min."
Been So Long,Musical,https://upload.wikimedia.org/wikipedia/en/5/5d/Been_So_Long.png,https://en.wikipedia.org/wiki/File:Been_So_Long.png,,N/A,Tom Forbes as Conrad,26-Oct-18,"1 hour, 40 min."
Been So Long,Musical,https://upload.wikimedia.org/wikipedia/en/5/5d/Been_So_Long.png,https://en.wikipedia.org/wiki/File:Been_So_Long.png,,N/A,Mark Wingett as Bailiff,26-Oct-18,"1 hour, 40 min."
Been So Long,Musical,https://upload.wikimedia.org/wikipedia/en/5/5d/Been_So_Long.png,https://en.wikipedia.org/wiki/File:Been_So_Long.png,,N/A,Genevieve Barr as Artemis,26-Oct-18,"1 hour, 40 min."
The Holiday Calendar,Romantic comedy,https://upload.wikimedia.org/wikipedia/en/thumb/d/d0/The_Holiday_Calendar_poster.jpg/220px-The_Holiday_Calendar_poster.jpg,https://en.wikipedia.org/wiki/File:The_Holiday_Calendar_poster.jpg,,N/A,"Kat Graham as Abby Sutton, a struggling photographer",2-Nov-18,"1 hour, 35 min."
The Holiday Calendar,Romantic comedy,https://upload.wikimedia.org/wikipedia/en/thumb/d/d0/The_Holiday_Calendar_poster.jpg/220px-The_Holiday_Calendar_poster.jpg,https://en.wikipedia.org/wiki/File:The_Holiday_Calendar_poster.jpg,,N/A,"Quincy Brown as Josh Barton, Abby's best friend who moves back home after spending some time as a travel photographer",2-Nov-18,"1 hour, 35 min."
The Holiday Calendar,Romantic comedy,https://upload.wikimedia.org/wikipedia/en/thumb/d/d0/The_Holiday_Calendar_poster.jpg/220px-The_Holiday_Calendar_poster.jpg,https://en.wikipedia.org/wiki/File:The_Holiday_Calendar_poster.jpg,,N/A,"Ethan Peck as Ty Walker, a doctor, single dad, and Abby's love interest",2-Nov-18,"1 hour, 35 min."
The Holiday Calendar,Romantic comedy,https://upload.wikimedia.org/wikipedia/en/thumb/d/d0/The_Holiday_Calendar_poster.jpg/220px-The_Holiday_Calendar_poster.jpg,https://en.wikipedia.org/wiki/File:The_Holiday_Calendar_poster.jpg,,N/A,"Ron Cephas Jones as Gramps Sutton, Abby's grandfather",2-Nov-18,"1 hour, 35 min."
The Holiday Calendar,Romantic comedy,https://upload.wikimedia.org/wikipedia/en/thumb/d/d0/The_Holiday_Calendar_poster.jpg/220px-The_Holiday_Calendar_poster.jpg,https://en.wikipedia.org/wiki/File:The_Holiday_Calendar_poster.jpg,,N/A,"Genelle Williams as Sarah Sutton, Abby's sister",2-Nov-18,"1 hour, 35 min."
The Holiday Calendar,Romantic comedy,https://upload.wikimedia.org/wikipedia/en/thumb/d/d0/The_Holiday_Calendar_poster.jpg/220px-The_Holiday_Calendar_poster.jpg,https://en.wikipedia.org/wiki/File:The_Holiday_Calendar_poster.jpg,,N/A,"Kevin Hanchard as Rudolph Sutton, Abby and Sarah's father",2-Nov-18,"1 hour, 35 min."
The Holiday Calendar,Romantic comedy,https://upload.wikimedia.org/wikipedia/en/thumb/d/d0/The_Holiday_Calendar_poster.jpg/220px-The_Holiday_Calendar_poster.jpg,https://en.wikipedia.org/wiki/File:The_Holiday_Calendar_poster.jpg,,N/A,"Laura de Carteret as Judy Sutton, Abby's and Sarah's mother",2-Nov-18,"1 hour, 35 min."
The Holiday Calendar,Romantic comedy,https://upload.wikimedia.org/wikipedia/en/thumb/d/d0/The_Holiday_Calendar_poster.jpg/220px-The_Holiday_Calendar_poster.jpg,https://en.wikipedia.org/wiki/File:The_Holiday_Calendar_poster.jpg,,N/A,"Rodrigo Fernandez-Stoll as Fernando, Josh's friend",2-Nov-18,"1 hour, 35 min."
The Holiday Calendar,Romantic comedy,https://upload.wikimedia.org/wikipedia/en/thumb/d/d0/The_Holiday_Calendar_poster.jpg/220px-The_Holiday_Calendar_poster.jpg,https://en.wikipedia.org/wiki/File:The_Holiday_Calendar_poster.jpg,,N/A,"Ali Hassan as Mr. Singh, Abby's boss at the photography studio",2-Nov-18,"1 hour, 35 min."
The Holiday Calendar,Romantic comedy,https://upload.wikimedia.org/wikipedia/en/thumb/d/d0/The_Holiday_Calendar_poster.jpg/220px-The_Holiday_Calendar_poster.jpg,https://en.wikipedia.org/wiki/File:The_Holiday_Calendar_poster.jpg,,N/A,Nicola Correia-Damude as Mayor Patricia Martinez,2-Nov-18,"1 hour, 35 min."
The Holiday Calendar,Romantic comedy,https://upload.wikimedia.org/wikipedia/en/thumb/d/d0/The_Holiday_Calendar_poster.jpg/220px-The_Holiday_Calendar_poster.jpg,https://en.wikipedia.org/wiki/File:The_Holiday_Calendar_poster.jpg,,N/A,Romaine Waite as Mitch,2-Nov-18,"1 hour, 35 min."
The Holiday Calendar,Romantic comedy,https://upload.wikimedia.org/wikipedia/en/thumb/d/d0/The_Holiday_Calendar_poster.jpg/220px-The_Holiday_Calendar_poster.jpg,https://en.wikipedia.org/wiki/File:The_Holiday_Calendar_poster.jpg,,N/A,Harris Shore as Ralphie,2-Nov-18,"1 hour, 35 min."
The Other Side of the Wind,Drama,,,Orson Welles,N/A,"A graphic lesbian steamroom scene, rapidly intercut, featuring Oja Kodar, which Hannaford is in the process of filming at the start.",2-Nov-18,"2 hours, 2 min."
The Other Side of the Wind,Drama,,,Orson Welles,N/A,"Several expressionistically shot chase scenes between Oja Kodar and Bob Random amid the skyscrapers of Century City, Los Angeles, with various optical illusions, in which it is not immediately apparent whose character is chasing whom. At the end of these scenes, he buys a doll for her, and she rebuffs him, driving off into the night with her boyfriend.",2-Nov-18,"2 hours, 2 min."
The Other Side of the Wind,Drama,,,Orson Welles,N/A,"The two characters meet again in a nightclub. She steps out into the toilets, where various hippies are engaged in various sex acts, and changes her clothes, before coming back in again. He gives her the doll. She produces a pair of scissors, rapidly cutting the doll's hair, then cutting out its eyes.",2-Nov-18,"2 hours, 2 min."
The Other Side of the Wind,Drama,,,Orson Welles,N/A,"They step out from the nightclub into her boyfriend's 1968 Ford Mustang fastback. The car takes off in the rainy night, and as the boyfriend drives, the pair have sex in the passenger seat next to him. After a few minutes the boyfriend stops the car, grabs the girl off of Dale, and appears to make an attempt to engage her for himself. She rebukes him and the pair is then tossed out. John Dale, with his pants halfway down, lands in a large puddle.",2-Nov-18,"2 hours, 2 min."
The Other Side of the Wind,Drama,,,Orson Welles,N/A,"The next morning arrives and Kodar's totally naked character has found shelter in the second story of a house. From there, she climbs carefully out of an open window, drops to the ground, and wanders to an empty railroad car, where she finds Dale asleep on the floor. More chase scenes with optical illusions ensue, around the Metro-Goldwyn-Mayer studios back-lot (including Kodar's character going into Andy Hardy's iconic house).",2-Nov-18,"2 hours, 2 min."
The Other Side of the Wind,Drama,,,Orson Welles,N/A,"There is then a sex scene on raw bedsprings left on the studio back-lot, Off screen you can hear Hannaford giving Dale direction, and after some awkward badgering, a naked John Dale decides he's had enough and leaves the set. Hannaford watches him go and calls out through the megaphone ...""goodbye Johnny Dale."" The production is now without a leading man.",2-Nov-18,"2 hours, 2 min."
The Other Side of the Wind,Drama,,,Orson Welles,N/A,"There is then a scene â€“ which Hannaford's manager 'The Baron' complains is presented out of sequence â€“ in which a now-clothed John Dale walks alone around a dusty, windy studio back-lot.",2-Nov-18,"2 hours, 2 min."
The Other Side of the Wind,Drama,,,Orson Welles,N/A,"The final scene features a nude Oja Kodar attacking a giant phallic symbol with a pair of scissors, and it deflating and collapsing in front of her.",2-Nov-18,"2 hours, 2 min."
Outlaw King,epic,https://upload.wikimedia.org/wikipedia/en/thumb/4/4f/OutlawKingPoster.jpeg/220px-OutlawKingPoster.jpeg,https://en.wikipedia.org/wiki/File:OutlawKingPoster.jpeg,David Mackenzie,N/A,Chris Pine as Robert the Bruce,9-Nov-18,"2 hours, 1 min."
Outlaw King,epic,https://upload.wikimedia.org/wikipedia/en/thumb/4/4f/OutlawKingPoster.jpeg/220px-OutlawKingPoster.jpeg,https://en.wikipedia.org/wiki/File:OutlawKingPoster.jpeg,David Mackenzie,N/A,"Aaron Taylor-Johnson as James Douglas, Lord of Douglas[5]",9-Nov-18,"2 hours, 1 min."
Outlaw King,epic,https://upload.wikimedia.org/wikipedia/en/thumb/4/4f/OutlawKingPoster.jpeg/220px-OutlawKingPoster.jpeg,https://en.wikipedia.org/wiki/File:OutlawKingPoster.jpeg,David Mackenzie,N/A,Florence Pugh as Elizabeth de Burgh[6],9-Nov-18,"2 hours, 1 min."
Outlaw King,epic,https://upload.wikimedia.org/wikipedia/en/thumb/4/4f/OutlawKingPoster.jpeg/220px-OutlawKingPoster.jpeg,https://en.wikipedia.org/wiki/File:OutlawKingPoster.jpeg,David Mackenzie,N/A,"Billy Howle as Edward, Prince of Wales[7]",9-Nov-18,"2 hours, 1 min."
Outlaw King,epic,https://upload.wikimedia.org/wikipedia/en/thumb/4/4f/OutlawKingPoster.jpeg/220px-OutlawKingPoster.jpeg,https://en.wikipedia.org/wiki/File:OutlawKingPoster.jpeg,David Mackenzie,N/A,Tony Curran as Angus MacDonald[8],9-Nov-18,"2 hours, 1 min."
